mijoz_id,to'liq_ism,jinsi,tug'ilgan_sana,yoshi,Yosh_guruxi,viloyat,shahar_tuman,telefon,email,ro'yxatdan_o'tgan_sana,mijoz_staji_oy,Mijoz_staji_guruxi,bank,filial,mijoz_segmenti,ta'lim,kasb_sohasi,oilaviy_holat,o'rtacha_oylik_daromad_uzs,Daromad_guruxi,kredit_reytingi,Kredit_reytingi_guruxi,hisob_qoldig'i_uzs,kredit_mavjud,kredit_summasi_uzs,kredit_turi,yillik_foiz_stavkasi,kredit_muddati_oy,Kredit_yuklamasi_foiz,depozit_mavjud,depozit_summasi_uzs,mahsulotlar_soni,asosiy_mahsulot,karta_turi,oxirgi_oy_tranzaksiyalar_soni,oxirgi_oy_tranzaksiya_hajmi_uzs,Faollik_darajasi,mobil_ilova_foydalanadi,internet_banking,oxirgi_kirish_kunlari,Raqamli_mijoz,xavf_reytingi,kyc_status,muddati_o'tgan_qarz,muddati_o'tgan_kunlar,jalb_qilish_kanali,faol_mijoz
UZB100712,Zokirov Otabek,Erkak,1/15/1986,40,35-44,Jizzax,G‘allaorol,998938000000.00,otabek.zokiro47@mail.ru,5/30/2022,51,Uzoq muddatli (3+ yil),Kapitalbank,Filial-074,Retail,Magistr,Xizmat ko‘rsatish,Bo‘ydoq,3612767,O‘rta (3-7 mln),706,Yaxshi (650-749),3131137,Ha,79487183,Kredit kartasi,30.5,36,61.1,Yo‘q,0,1,Omonat,Mastercard Standard,9,7544939,Faol,Ha,Yo‘q,52,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB100713,Ismoilova Aziza,Ayol,4/14/1972,54,45-54,Andijon,Shahrixon,998883000000.00,aziza.ismoil37@umail.uz,7/1/2026,1,Yangi (<1 yil),Xalq banki,Filial-018,SME,O‘rta,Transport,Uylangan/Turmushga chiqqan,1695518,Past (< 3 mln),529,O‘rta (500-649),7622071,Ha,29090454,Ipoteка,19.9,18,95.3,Ha,32613170,4,Iste’mol krediti,UnionPay,18,2105804,Faol,Ha,Yo‘q,2,Raqamli,O‘rta,Qisman,Yo‘q,0,Call-center,Ha
UZB100714,Rasulova Fotima,Ayol,11/26/1991,34,25-34,Namangan,Namangan shahri,998889000000.00,fotima.rasulo76@inbox.uz,10/12/2018,95,Uzoq muddatli (3+ yil),Tenge Bank,Filial-073,Retail,O‘rta,Turizm,Bo‘ydoq,3946171,O‘rta (3-7 mln),667,Yaxshi (650-749),234157,Yo‘q,0,,,,0,Ha,24324594,1,Overdraft,Mastercard Gold,6,747155,O‘rtacha,Yo‘q,Ha,1,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB100715,Aliyeva Laylo,Ayol,6/9/1998,28,25-34,Qashqadaryo,Qarshi,998973000000.00,laylo.aliyev68@gmail.com,5/29/2021,63,Uzoq muddatli (3+ yil),Milliy bank,Filial-021,Mass,Magistr,Xizmat ko‘rsatish,Ajrashgan,18302412,Juda yuqori (15+ mln),712,Yaxshi (650-749),5230573,Ha,17757295,Kredit kartasi,20.3,48,2,Ha,21119530,2,Ipoteка,Uzcard,19,6680475,Faol,Ha,Yo‘q,3,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB100716,Abdullayeva Bahora,Ayol,5/20/1984,42,35-44,Toshkent shahri,Sergeli,998941000000.00,bahora.abdull83@umail.uz,9/4/2023,36,Uzoq muddatli (3+ yil),Anorbank,Filial-011,Retail,O‘rta,Bank/Moliya,Bo‘ydoq,8892027,Yuqori (7-15 mln),584,O‘rta (500-649),295189,Yo‘q,0,,,,0,Yo‘q,0,3,Ipoteка,Humo,6,1363965,O‘rtacha,Yo‘q,Ha,1,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB100717,Karimov Eldor,Erkak,6/3/1999,27,25-34,Toshkent shahri,Shayxontohur,998913000000.00,eldor.karimo24@umail.uz,7/13/2024,25,O‘rta (1-3 yil),Agrobank,Filial-014,Retail,Oliy,Bank/Moliya,Bo‘ydoq,5262270,O‘rta (3-7 mln),587,O‘rta (500-649),1071857,Ha,12538315,Iste’mol krediti,31,60,4,Yo‘q,0,2,Omonat,Humo,13,7736357,Faol,Ha,Ha,4,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB100718,Mamatova Laylo,Ayol,12/25/1985,40,35-44,Toshkent shahri,Sergeli,998939000000.00,laylo.mamato93@yandex.ru,1/2/2019,93,Uzoq muddatli (3+ yil),Tenge Bank,Filial-014,Retail,Magistr,IT/Texnologiya,Uylangan/Turmushga chiqqan,2055699,Past (< 3 mln),713,Yaxshi (650-749),1698599,Ha,15536296,Avtokredit,25.3,18,42,Yo‘q,0,3,Iste’mol krediti,UnionPay,8,1506511,Faol,Ha,Ha,3,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB100719,Kamolov Zafar,Erkak,3/12/2000,26,25-34,Toshkent viloyati,Angren,998977000000.00,zafar.kamolo58@gmail.com,2/27/2025,18,O‘rta (1-3 yil),Kapitalbank,Filial-028,SME,O‘rta,Savdo,Uylangan/Turmushga chiqqan,5698455,O‘rta (3-7 mln),749,Yaxshi (650-749),245902,Ha,9624279,Overdraft,21.2,24,7,Ha,2173909,4,Plastik karta,Visa Gold,6,1186424,O‘rtacha,Ha,Yo‘q,33,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB100720,Nazarov Farhod,Erkak,10/29/1979,46,45-54,Toshkent shahri,Olmazor,998941000000.00,farhod.nazaro43@gmail.com,11/18/2024,21,O‘rta (1-3 yil),Hamkorbank,Filial-004,Retail,O‘rta,Davlat xizmati,Uylangan/Turmushga chiqqan,11690887,Yuqori (7-15 mln),501,O‘rta (500-649),1703045,Yo‘q,0,,,,0,Yo‘q,0,4,Overdraft,Mastercard Standard,12,2729609,Faol,Ha,Yo‘q,21,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB100721,Aliyeva Kamola,Ayol,2/11/1971,55,55+,Toshkent shahri,Chilonzor,998908000000.00,kamola.aliyev39@mail.ru,3/18/2024,29,O‘rta (1-3 yil),Hamkorbank,Filial-037,Retail,Bakalavr,Bank/Moliya,Uylangan/Turmushga chiqqan,1500000,Past (< 3 mln),558,O‘rta (500-649),1770685,Yo‘q,0,,,,0,Yo‘q,0,3,Mikroqarz,UnionPay,11,4482208,Faol,Ha,Ha,5,Raqamli,Past,Kutilmoqda,Yo‘q,0,Call-center,Ha
UZB100722,Latipov Laziz,Erkak,4/13/2003,23,18-24,Namangan,Kosonsoy,998887000000.00,laziz.latipo64@yandex.ru,2/21/2025,18,O‘rta (1-3 yil),Aloqabank,Filial-048,Retail,O‘rta,Savdo,Uylangan/Turmushga chiqqan,4811678,O‘rta (3-7 mln),727,Yaxshi (650-749),1114306,Ha,25190203,Biznes krediti,19.9,60,8.7,Ha,5026747,4,Avtokredit,Humo,9,2329558,Faol,Ha,Ha,9,Raqamli,Past,Kutilmoqda,Yo‘q,0,Agent,Ha
UZB100723,Toshmatova Rayhon,Ayol,9/18/1965,60,55+,Toshkent shahri,Chilonzor,998941000000.00,rayhon.toshma62@inbox.uz,11/10/2024,21,O‘rta (1-3 yil),Davr bank,Filial-013,Retail,O‘rta maxsus,Bank/Moliya,Uylangan/Turmushga chiqqan,10783174,Yuqori (7-15 mln),609,O‘rta (500-649),4745016,Yo‘q,0,,,,0,Yo‘q,0,2,Kredit kartasi,Mastercard Standard,10,11767813,Faol,Yo‘q,Ha,0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB100724,Mirzayev Hasan,Erkak,2/9/1974,52,45-54,Farg‘ona,Rishton,998882000000.00,hasan.mirzay35@inbox.uz,12/30/2020,68,Uzoq muddatli (3+ yil),Ipoteka-bank,Filial-053,Retail,Oliy,Qishloq xo‘jaligi,Bo‘ydoq,9903405,Yuqori (7-15 mln),490,Yomon (<500),21799363,Ha,57146441,Avtokredit,31.6,18,32.1,Yo‘q,0,2,Ipoteка,Uzcard,15,1554861,Faol,Yo‘q,Ha,2,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB100725,Karimova Lola,Ayol,9/10/1982,43,35-44,Qashqadaryo,Shahrisabz,998978000000.00,lola.karimo64@umail.uz,3/30/2020,78,Uzoq muddatli (3+ yil),Trastbank,Filial-064,Retail,Oliy,Davlat xizmati,Uylangan/Turmushga chiqqan,6993675,O‘rta (3-7 mln),671,Yaxshi (650-749),592106,Ha,93297662,Overdraft,30.9,24,55.6,Ha,1967657,4,Biznes krediti,Mastercard Standard,7,4063883,O‘rtacha,Ha,Ha,65,Raqamli,Past,Kutilmoqda,Yo‘q,0,Call-center,Ha
UZB100726,Toshmatova Iqbol,Ayol,9/10/1988,37,35-44,Xorazm,Xiva,998881000000.00,iqbol.toshma14@gmail.com,2/12/2026,6,Yangi (<1 yil),Trastbank,Filial-052,Retail,Oliy,Savdo,Bo‘ydoq,3059154,O‘rta (3-7 mln),672,Yaxshi (650-749),4130644,Yo‘q,0,,,,0,Ha,1815764,2,Iste’mol krediti,UnionPay,11,7917680,Faol,Ha,Ha,1,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB100727,Xolmatova Umida,Ayol,3/2/1974,52,45-54,Farg‘ona,Farg‘ona shahri,998332000000.00,umida.xolmat82@yandex.ru,7/25/2026,1,Yangi (<1 yil),Kapitalbank,Filial-041,Retail,Bakalavr,Bank/Moliya,Uylangan/Turmushga chiqqan,3283820,O‘rta (3-7 mln),543,O‘rta (500-649),2616009,Yo‘q,0,,,,0,Ha,5604292,6,Avtokredit,Uzcard,5,3160542,O‘rtacha,Yo‘q,Ha,1,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB100728,Hasanov Hasan,Erkak,3/12/1994,32,25-34,Toshkent viloyati,Yangiyo‘l,998942000000.00,hasan.hasano35@umail.uz,9/4/2020,72,Uzoq muddatli (3+ yil),InFinBank,Filial-016,Corporate,O‘rta maxsus,Transport,Bo‘ydoq,1802855,Past (< 3 mln),517,O‘rta (500-649),1891238,Yo‘q,0,,,,0,Yo‘q,0,3,Ipoteка,Visa Gold,3,338743,O‘rtacha,Ha,Yo‘q,5,Raqamli,Yuqori,Qisman,Yo‘q,0,Agent,Ha
UZB100729,Xolmatov Kamol,Erkak,5/27/1993,33,25-34,Toshkent viloyati,Chirchiq,998994000000.00,kamol.xolmat36@inbox.uz,3/6/2020,78,Uzoq muddatli (3+ yil),Turonbank,Filial-075,SME,Oliy,Xizmat ko‘rsatish,Uylangan/Turmushga chiqqan,9355003,Yuqori (7-15 mln),812,A’lo (750+),863680,Yo‘q,0,,,,0,Yo‘q,0,3,Iste’mol krediti,Uzcard,10,1034006,Faol,Ha,Yo‘q,11,Raqamli,O‘rta,Rad etilgan,Yo‘q,0,Veb-sayt,Ha
UZB100730,Toshmatov Karim,Erkak,1/3/2000,26,25-34,Surxondaryo,Sherobod,998912000000.00,karim.toshma62@gmail.com,11/23/2024,21,O‘rta (1-3 yil),Orient Finans bank,Filial-004,SME,O‘rta,Sog‘liqni saqlash,Uylangan/Turmushga chiqqan,5249826,O‘rta (3-7 mln),671,Yaxshi (650-749),1343767,Ha,2736660,Mikroqarz,26.6,36,1.4,Ha,16120225,1,Ipoteка,Humo,12,7255138,Faol,Ha,Ha,4,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB100731,Ergasheva Komila,Ayol,7/8/2003,23,18-24,Navoiy,Navoiy shahri,998960000000.00,komila.ergash13@gmail.com,4/21/2021,65,Uzoq muddatli (3+ yil),Agrobank,Filial-034,Retail,Oliy,Energetika,Uylangan/Turmushga chiqqan,4127132,O‘rta (3-7 mln),647,O‘rta (500-649),221689,Yo‘q,0,,,,0,Yo‘q,0,1,Overdraft,Mastercard Standard,10,5982816,Faol,Yo‘q,Ha,0,Raqamli,O‘rta,Rad etilgan,Yo‘q,0,Partner,Ha
UZB100732,Rahimova Shahnoza,Ayol,10/10/1988,37,35-44,Samarqand,Samarqand shahri,998886000000.00,shahnoza.rahimo70@gmail.com,8/5/2021,61,Uzoq muddatli (3+ yil),Orient Finans bank,Filial-025,Retail,Oliy,Xizmat ko‘rsatish,Uylangan/Turmushga chiqqan,2013321,Past (< 3 mln),613,O‘rta (500-649),11950173,Yo‘q,0,,,,0,Ha,2038666,3,Ipoteка,Humo,15,3319984,Faol,Ha,Ha,45,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB100733,Ismoilova Husnida,Ayol,7/16/1991,35,35-44,Andijon,Shahrixon,998882000000.00,husnida.ismoil44@gmail.com,8/5/2024,25,O‘rta (1-3 yil),Milliy bank,Filial-030,SME,O‘rta maxsus,Energetika,Uylangan/Turmushga chiqqan,4391008,O‘rta (3-7 mln),665,Yaxshi (650-749),1915367,Yo‘q,0,,,,0,Yo‘q,0,4,Plastik karta,Visa Gold,7,1650462,O‘rtacha,Ha,Yo‘q,42,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB100734,Zokirova Komila,Ayol,7/18/1991,35,35-44,Farg‘ona,Marg‘ilon,998977000000.00,komila.zokiro55@gmail.com,9/28/2021,59,Uzoq muddatli (3+ yil),InFinBank,Filial-075,Corporate,Magistr,Ishlab chiqarish,Bo‘ydoq,11832956,Yuqori (7-15 mln),680,Yaxshi (650-749),2499082,Yo‘q,0,,,,0,Yo‘q,0,4,Avtokredit,Visa Classic,11,9945521,Faol,Yo‘q,Yo‘q,,An’anaviy,O‘rta,Kutilmoqda,Yo‘q,0,Mobil ilova,Ha
UZB100735,Juraeva Dildora,Ayol,8/16/1973,53,45-54,Toshkent viloyati,Yangiyo‘l,998890000000.00,dildora.juraev49@mail.ru,8/14/2022,49,Uzoq muddatli (3+ yil),Aloqabank,Filial-057,Retail,O‘rta,Bank/Moliya,Uylangan/Turmushga chiqqan,1771930,Past (< 3 mln),529,O‘rta (500-649),8566686,Ha,73170387,Ipoteка,23.7,36,114.7,Yo‘q,0,3,Overdraft,Mastercard Standard,20,3166494,Juda faol,Yo‘q,Yo‘q,,An’anaviy,O‘rta,Kutilmoqda,Yo‘q,0,Veb-sayt,Ha
UZB100736,Yusupov Aziz,Erkak,2/23/1985,41,35-44,Sirdaryo,Guliston,998935000000.00,aziz.yusupo60@umail.uz,1/16/2026,7,Yangi (<1 yil),Hamkorbank,Filial-068,Retail,O‘rta,Qurilish,Uylangan/Turmushga chiqqan,5363117,O‘rta (3-7 mln),584,O‘rta (500-649),376464,Ha,48107837,Kredit kartasi,29.6,36,24.9,Yo‘q,0,3,Ipoteка,Uzcard,2,288561,Past faol,Yo‘q,Ha,6,Raqamli,Past,Tasdiqlangan,Ha,13,Agent,Ha
UZB100737,Kamolov Rustam,Erkak,3/3/1989,37,35-44,Qashqadaryo,Shahrisabz,998888000000.00,rustam.kamolo10@yandex.ru,1/21/2025,19,O‘rta (1-3 yil),Orient Finans bank,Filial-032,Retail,O‘rta maxsus,Transport,Uylangan/Turmushga chiqqan,6617969,O‘rta (3-7 mln),663,Yaxshi (650-749),1380341,Yo‘q,0,,,,0,Yo‘q,0,2,Kredit kartasi,Visa Classic,9,4488144,Faol,Yo‘q,Ha,13,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB100738,Valiyev Rustam,Erkak,5/18/1971,55,55+,Sirdaryo,Yangiyer,998904000000.00,rustam.valiye99@yandex.ru,4/13/2019,89,Uzoq muddatli (3+ yil),Trastbank,Filial-004,Corporate,O‘rta maxsus,O‘zini o‘zi band qilgan,Uylangan/Turmushga chiqqan,2102316,Past (< 3 mln),523,O‘rta (500-649),564499,Yo‘q,0,,,,0,Ha,8417024,2,Omonat,Mastercard Gold,5,466523,O‘rtacha,Ha,Ha,18,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB100739,Zokirova Zarina,Ayol,4/2/1984,42,35-44,Andijon,Andijon shahri,998333000000.00,zarina.zokiro22@yandex.ru,3/24/2025,17,O‘rta (1-3 yil),Aloqabank,Filial-057,Retail,O‘rta,Bank/Moliya,Bo‘ydoq,4294158,O‘rta (3-7 mln),641,O‘rta (500-649),2243827,Yo‘q,0,,,,0,Yo‘q,0,4,Overdraft,Mastercard Standard,7,1914743,O‘rtacha,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB100740,Zokirova Kamola,Ayol,3/13/2002,24,18-24,Samarqand,Urgut,998337000000.00,kamola.zokiro82@yandex.ru,3/21/2021,66,Uzoq muddatli (3+ yil),Aloqabank,Filial-042,Retail,O‘rta maxsus,Savdo,Bo‘ydoq,2195344,Past (< 3 mln),582,O‘rta (500-649),23545879,Yo‘q,0,,,,0,Yo‘q,0,4,Iste’mol krediti,Uzcard,13,7300002,Faol,Yo‘q,Ha,3,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB100741,Tursunov Bobur,Erkak,9/24/1983,42,35-44,Namangan,Pop,998973000000.00,bobur.tursun19@umail.uz,12/9/2023,33,O‘rta (1-3 yil),Aloqabank,Filial-055,SME,Oliy,O‘zini o‘zi band qilgan,Bo‘ydoq,7274089,Yuqori (7-15 mln),440,Yomon (<500),4046214,Yo‘q,0,,,,0,Ha,2177984,4,Muddatli depozit,UnionPay,7,1302456,O‘rtacha,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB100742,Latipov Temur,Erkak,12/16/1975,50,45-54,Farg‘ona,Farg‘ona shahri,998902000000.00,temur.latipo13@inbox.uz,6/21/2023,38,Uzoq muddatli (3+ yil),Turonbank,Filial-018,Retail,Bakalavr,Sog‘liqni saqlash,Uylangan/Turmushga chiqqan,9262554,Yuqori (7-15 mln),575,O‘rta (500-649),1703172,Yo‘q,0,,,,0,Ha,2177683,2,Mikroqarz,Visa Gold,10,858354,Faol,Ha,Ha,16,Raqamli,Juda yuqori,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB100743,Umarova Husnida,Ayol,1/28/1991,35,35-44,Namangan,Pop,998906000000.00,husnida.umarov50@umail.uz,3/2/2024,30,O‘rta (1-3 yil),Milliy bank,Filial-063,Corporate,O‘rta maxsus,Davlat xizmati,Bo‘ydoq,8010390,Yuqori (7-15 mln),614,O‘rta (500-649),5598104,Yo‘q,0,,,,0,Yo‘q,0,5,Mikroqarz,UnionPay,23,2494991,Juda faol,Ha,Ha,10,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB100744,Ergashev Temur,Erkak,1/1/1987,39,35-44,Toshkent shahri,Olmazor,998976000000.00,temur.ergash16@gmail.com,12/27/2018,93,Uzoq muddatli (3+ yil),Agrobank,Filial-043,SME,O‘rta maxsus,Davlat xizmati,Uylangan/Turmushga chiqqan,2311937,Past (< 3 mln),688,Yaxshi (650-749),725400,Ha,2136755,Overdraft,20.1,12,7.7,Yo‘q,0,2,Kredit kartasi,Humo,8,4011258,Faol,Ha,Ha,42,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB100745,Umarova Parvina,Ayol,7/9/1986,40,35-44,Buxoro,Romitan,998936000000.00,parvina.umarov22@gmail.com,6/21/2021,63,Uzoq muddatli (3+ yil),Milliy bank,Filial-065,Corporate,O‘rta maxsus,Energetika,Uylangan/Turmushga chiqqan,2759900,Past (< 3 mln),566,O‘rta (500-649),8833388,Ha,18880528,Biznes krediti,18.2,24,28.5,Ha,6033848,1,Iste’mol krediti,Uzcard,17,4026477,Faol,Ha,Ha,10,Raqamli,O‘rta,Qisman,Ha,7,Filial,Ha
UZB100746,Latipova Sevara,Ayol,8/25/1973,53,45-54,Buxoro,G‘ijduvon,998958000000.00,sevara.latipo27@umail.uz,11/5/2020,70,Uzoq muddatli (3+ yil),Trastbank,Filial-022,SME,O‘rta maxsus,IT/Texnologiya,Bo‘ydoq,1772291,Past (< 3 mln),655,Yaxshi (650-749),1930150,Ha,34317299,Ipoteка,28.6,24,80.7,Ha,1310970,1,Iste’mol krediti,Humo,5,874503,O‘rtacha,Ha,Yo‘q,8,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB100747,Toshmatova Jasmina,Ayol,8/18/1980,46,45-54,Toshkent viloyati,Yangiyo‘l,998937000000.00,jasmina.toshma43@inbox.uz,3/26/2026,5,Yangi (<1 yil),Orient Finans bank,Filial-040,Retail,O‘rta,Turizm,Bo‘ydoq,4156169,O‘rta (3-7 mln),568,O‘rta (500-649),5910860,Yo‘q,0,,,,0,Yo‘q,0,1,Muddatli depozit,Visa Classic,14,973477,Faol,Ha,Ha,2,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB100748,Aliyeva Barno,Ayol,9/22/1995,30,25-34,Farg‘ona,Rishton,998913000000.00,barno.aliyev27@mail.ru,10/1/2023,35,O‘rta (1-3 yil),Hamkorbank,Filial-058,Retail,O‘rta,Energetika,Bo‘ydoq,3251095,O‘rta (3-7 mln),708,Yaxshi (650-749),782166,Ha,10526813,Biznes krediti,24.1,60,5.4,Yo‘q,0,1,Plastik karta,Mastercard Gold,9,1710724,Faol,Ha,Ha,21,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB100749,Karimova Gulchehra,Ayol,1/5/1991,35,35-44,Toshkent viloyati,Olmaliq,998337000000.00,gulchehra.karimo97@mail.ru,1/21/2025,19,O‘rta (1-3 yil),Aloqabank,Filial-061,Retail,Oliy,Transport,Uylangan/Turmushga chiqqan,4073091,O‘rta (3-7 mln),665,Yaxshi (650-749),2185752,Yo‘q,0,,,,0,Yo‘q,0,1,Ipoteка,Mastercard Standard,6,1430224,O‘rtacha,Ha,Ha,1,Raqamli,O‘rta,Qisman,Yo‘q,0,Mobil ilova,Ha
UZB100750,Qodirov Mirzo,Erkak,4/30/1982,44,35-44,Namangan,Chortoq,998935000000.00,mirzo.qodiro89@mail.ru,4/10/2026,4,Yangi (<1 yil),Xalq banki,Filial-030,VIP,Oliy,O‘zini o‘zi band qilgan,Ajrashgan,22699755,Juda yuqori (15+ mln),674,Yaxshi (650-749),3496131,Ha,31887397,Overdraft,24.2,36,3.9,Yo‘q,0,2,Ipoteка,Mastercard Standard,13,1478290,Faol,Yo‘q,Ha,11,Raqamli,Past,Kutilmoqda,Yo‘q,0,Call-center,Ha
UZB100751,Umarova Shahnoza,Ayol,10/17/2001,24,18-24,Toshkent shahri,Uchtepa,998958000000.00,shahnoza.umarov16@inbox.uz,7/6/2023,38,Uzoq muddatli (3+ yil),Universal bank,Filial-069,VIP,O‘rta,Qishloq xo‘jaligi,Bo‘ydoq,17874720,Juda yuqori (15+ mln),624,O‘rta (500-649),1481995,Ha,6720788,Ipoteка,27,48,0.8,Ha,6533581,1,Omonat,Mastercard Gold,7,3102825,O‘rtacha,Ha,Yo‘q,2,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB100752,Juraeva Jasmina,Ayol,6/7/1990,36,35-44,Andijon,Asaka,998998000000.00,jasmina.juraev85@inbox.uz,12/5/2018,94,Uzoq muddatli (3+ yil),Tenge Bank,Filial-020,VIP,Magistr,Xizmat ko‘rsatish,Uylangan/Turmushga chiqqan,3951474,O‘rta (3-7 mln),595,O‘rta (500-649),13734782,Yo‘q,0,,,,0,Yo‘q,0,3,Overdraft,Visa Gold,23,13161268,Juda faol,Ha,Ha,1,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB100753,Nazarova Feruza,Ayol,9/19/1976,49,45-54,Surxondaryo,Sherobod,998337000000.00,feruza.nazaro42@mail.ru,11/16/2024,21,O‘rta (1-3 yil),Trastbank,Filial-017,Mass,Magistr,Ishlab chiqarish,Uylangan/Turmushga chiqqan,2233800,Past (< 3 mln),677,Yaxshi (650-749),32188862,Ha,51424999,Biznes krediti,19.4,6,383.7,Yo‘q,0,4,Avtokredit,Mastercard Standard,19,15802240,Faol,Ha,Ha,3,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB100754,Saidova Aziza,Ayol,1/6/1981,45,45-54,Navoiy,Navoiy shahri,998905000000.00,aziza.saidov31@mail.ru,9/17/2021,60,Uzoq muddatli (3+ yil),Asaka bank,Filial-006,Corporate,Oliy,Ta’lim,Uylangan/Turmushga chiqqan,6602360,O‘rta (3-7 mln),738,Yaxshi (650-749),1038676,Yo‘q,0,,,,0,Yo‘q,0,3,Iste’mol krediti,Uzcard,6,407018,O‘rtacha,Yo‘q,Ha,0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB100755,Saidova Parvina,Ayol,3/20/1976,50,45-54,Toshkent shahri,Chilonzor,998887000000.00,parvina.saidov25@gmail.com,6/29/2023,38,Uzoq muddatli (3+ yil),Aloqabank,Filial-038,Retail,O‘rta maxsus,Bank/Moliya,Uylangan/Turmushga chiqqan,1500000,Past (< 3 mln),694,Yaxshi (650-749),2414056,Yo‘q,0,,,,0,Yo‘q,0,4,Biznes krediti,Mastercard Standard,10,3317891,Faol,Ha,Yo‘q,0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB100756,Axmedov Bahrom,Erkak,4/30/1995,31,25-34,Andijon,Andijon shahri,998934000000.00,bahrom.axmedo50@yandex.ru,3/29/2026,5,Yangi (<1 yil),Qishloq qurilish bank,Filial-076,Retail,O‘rta,Bank/Moliya,Uylangan/Turmushga chiqqan,19021298,Juda yuqori (15+ mln),801,A’lo (750+),17848188,Yo‘q,0,,,,0,Ha,3229120,2,Biznes krediti,Mastercard Gold,16,1031883,Faol,Yo‘q,Yo‘q,,An’anaviy,O‘rta,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB100757,Ismoilova Laylo,Ayol,1/8/1962,64,55+,Toshkent shahri,Yakkasaroy,998971000000.00,laylo.ismoil98@gmail.com,10/2/2024,23,O‘rta (1-3 yil),Qishloq qurilish bank,Filial-056,Mass,O‘rta,Qurilish,Uylangan/Turmushga chiqqan,2612089,Past (< 3 mln),591,O‘rta (500-649),3793337,Yo‘q,0,,,,0,Yo‘q,0,1,Ipoteка,Uzcard,6,4844081,O‘rtacha,Ha,Ha,23,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB100758,Tursunova Lola,Ayol,3/23/1979,47,45-54,Toshkent shahri,Yunusobod,998886000000.00,lola.tursun22@umail.uz,11/20/2022,45,Uzoq muddatli (3+ yil),Trastbank,Filial-080,Retail,O‘rta,Davlat xizmati,Uylangan/Turmushga chiqqan,2547271,Past (< 3 mln),549,O‘rta (500-649),4529830,Yo‘q,0,,,,0,Yo‘q,0,3,Muddatli depozit,UnionPay,5,1112179,O‘rtacha,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB100759,Zokirov Nodir,Erkak,1/18/1980,46,45-54,Toshkent shahri,Uchtepa,998340000000.00,nodir.zokiro91@inbox.uz,11/6/2023,34,O‘rta (1-3 yil),Asaka bank,Filial-061,Retail,O‘rta,Ishlab chiqarish,Uylangan/Turmushga chiqqan,2869589,Past (< 3 mln),587,O‘rta (500-649),9126788,Ha,11741670,Mikroqarz,24,18,22.7,Yo‘q,0,3,Ipoteка,Visa Classic,16,14111386,Faol,Yo‘q,Ha,2,Raqamli,Past,Kutilmoqda,Yo‘q,0,Call-center,Ha
